seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
NC_054434.1||full	1.000	0.027	1.000	dsDNAphage	46146	9	38.900	2.800
NC_052428.1||full	1.000	0.527	1.000	dsDNAphage	49896	23	95.000	0.000
NC_048038.1||full	1.000	0.047	1.000	dsDNAphage	41402	4	26.700	0.000
NC_051596.1||full	0.993	0.147	0.993	dsDNAphage	59744	12	72.100	0.000
NC_054455.1||full	0.993	0.060	0.993	dsDNAphage	43645	16	76.900	3.100
NC_053245.1||full	1.000	0.067	1.000	dsDNAphage	58080	12	34.900	1.200
NC_051652.1||full	1.000	0.460	1.000	dsDNAphage	59373	17	91.400	0.000
NC_051663.1||full	1.000	0.460	1.000	dsDNAphage	57643	17	95.800	0.000
NC_054661.1||full	1.000	0.387	1.000	dsDNAphage	49463	12	85.300	0.000
NC_051669.1||full	1.000	0.293	1.000	dsDNAphage	58855	16	91.100	0.000
NC_055763.1||full	1.000	0.040	1.000	dsDNAphage	63240	13	58.600	2.300
NC_051689.1||full	1.000	0.260	1.000	dsDNAphage	55658	16	92.300	0.000
NC_051703.1||full	1.000	0.353	1.000	dsDNAphage	57416	16	93.100	0.000
NC_055764.1||full	1.000	0.180	1.000	dsDNAphage	66408	13	62.900	1.100
NC_051710.1||full	1.000	0.453	1.000	dsDNAphage	58602	15	89.400	0.000
NC_055765.1||full	1.000	0.033	1.000	dsDNAphage	58552	12	41.200	1.200
NC_049977.1||full	1.000	0.233	1.000	dsDNAphage	102677	13	71.200	0.000
NC_055762.1||full	0.993	0.047	0.993	dsDNAphage	59027	13	39.000	0.000
NC_053237.1||full	0.993	0.040	0.993	dsDNAphage	57365	13	35.700	1.200
NC_051639.1||full	1.000	0.353	1.000	dsDNAphage	58031	17	87.800	0.000
NC_051593.1||full	0.993	0.153	0.993	dsDNAphage	61228	10	65.900	1.100
NC_048039.1||full	0.993	0.027	0.993	dsDNAphage	55171	10	42.000	2.000
NC_051676.1||full	1.000	0.487	1.000	dsDNAphage	58622	17	88.800	0.000
NC_052443.1||full	1.000	0.473	1.000	dsDNAphage	52049	23	92.000	0.000
NC_060131.1||full	1.000	0.060	1.000	dsDNAphage	75400	10	50.000	1.800
NC_051691.1||full	1.000	0.273	1.000	dsDNAphage	57899	18	89.800	1.000
NC_048040.1||full	0.993	0.047	0.993	dsDNAphage	52594	12	46.600	1.900
NC_048729.1||full	1.000	0.393	1.000	dsDNAphage	58024	16	92.700	0.000
NC_054436.1||full	1.000	0.020	1.000	dsDNAphage	42876	10	36.600	4.200
NC_054670.1||full	0.993	0.353	0.993	dsDNAphage	52569	13	75.600	0.000
NC_048041.1||full	1.000	0.073	1.000	dsDNAphage	112085	11	50.000	1.300
NC_048042.1||full	0.993	0.260	0.993	dsDNAphage	48681	15	75.000	0.000
NC_048043.1||full	0.993	0.247	0.993	dsDNAphage	50018	15	73.400	0.000
NC_048046.1||full	1.000	0.033	1.000	dsDNAphage	306005	16	45.100	1.400
NC_048049.1||full	1.000	0.247	1.000	dsDNAphage	180830	32	91.000	0.000
NC_054644.1||full	1.000	0.160	1.000	dsDNAphage	46789	11	67.500	0.000
NC_055760.1||full	1.000	0.287	1.000	dsDNAphage	94176	2	67.400	0.000
NC_055756.1||full	0.993	0.427	0.993	dsDNAphage	89957	2	70.100	0.000
NC_048050.1||full	1.000	0.447	1.000	dsDNAphage	33634	8	81.200	0.000
NC_048051.1||full	1.000	0.493	1.000	dsDNAphage	24169	5	85.700	0.000
NC_039345.1||full	0.507	0.067	0.507	dsDNAphage	17835	0	20.000	0.000
NC_048675.1||full	1.000	0.320	1.000	dsDNAphage	65218	26	97.800	0.000
NC_048052.1||full	0.993	0.187	0.993	dsDNAphage	39094	12	77.600	0.000
NC_048053.1||full	0.993	0.033	0.993	dsDNAphage	253319	16	36.600	1.200
NC_048054.1||full	1.000	0.093	1.000	dsDNAphage	261566	17	35.600	0.600
NC_048055.1||full	1.000	0.080	1.000	dsDNAphage	41342	6	61.400	0.000
NC_048056.1||full	1.000	0.033	1.000	dsDNAphage	43531	9	60.300	1.700
NC_048057.1||full	1.000	0.167	1.000	dsDNAphage	39592	13	70.000	0.000
NC_048058.1||full	1.000	0.027	1.000	dsDNAphage	42849	9	61.400	1.800
NC_048059.1||full	1.000	0.200	1.000	dsDNAphage	39943	13	66.700	0.000
NC_048060.1||full	1.000	0.247	1.000	dsDNAphage	39744	13	66.700	0.000
NC_048061.1||full	1.000	0.053	1.000	dsDNAphage	42816	9	63.600	1.800
NC_048731.1||full	1.000	0.207	1.000	dsDNAphage	109515	16	88.800	0.000
NC_048727.1||full	1.000	0.187	1.000	dsDNAphage	57294	17	98.600	1.400
NC_048062.1||full	1.000	0.153	1.000	dsDNAphage	114116	15	91.300	0.000
NC_048064.1||full	1.000	0.213	1.000	dsDNAphage	44213	8	94.300	0.000
NC_048065.1||full	1.000	0.813	1.000	dsDNAphage	48883	15	79.800	0.000
NC_048712.1||full	0.993	0.087	0.993	dsDNAphage	18677	5	40.700	0.000
NC_048066.1||full	0.993	0.000	0.993	dsDNAphage	31303	8	47.600	19.000
NC_055766.1||full	0.993	0.087	0.993	dsDNAphage	67453	13	58.000	1.100
NC_051661.1||full	1.000	0.413	1.000	dsDNAphage	57677	16	91.300	0.000
NC_055767.1||full	1.000	0.100	1.000	dsDNAphage	67482	13	59.100	1.100
NC_054798.1||full	1.000	0.413	1.000	dsDNAphage	49807	17	90.100	0.000
NC_048069.1||full	1.000	0.020	1.000	dsDNAphage	44483	9	36.100	1.600
NC_048070.1||full	0.980	0.007	0.980	dsDNAphage	41128	8	42.100	3.500
NC_051587.1||full	1.000	0.180	1.000	dsDNAphage	69758	17	93.500	1.100
NC_054902.1||full	1.000	0.260	1.000	dsDNAphage	168494	47	95.900	0.000
NC_055708.1||full	1.000	0.127	1.000	dsDNAphage	170018	46	94.100	0.400
NC_054903.1||full	1.000	0.307	1.000	dsDNAphage	166380	49	96.300	0.000
NC_054905.1||full	1.000	0.313	1.000	dsDNAphage	167110	46	96.200	0.000
NC_055734.1||full	1.000	0.113	1.000	dsDNAphage	167541	48	93.200	0.400
NC_055768.1||full	1.000	0.307	1.000	dsDNAphage	162627	46	83.300	0.000
NC_048072.1||full	0.960	0.020	0.960	dsDNAphage	40721	8	43.600	5.500
NC_052653.1||full	1.000	0.107	1.000	dsDNAphage	147742	18	60.800	0.800
NC_054928.1||full	1.000	0.240	1.000	dsDNAphage	168084	47	94.900	0.000
NC_048073.1||full	1.000	0.220	1.000	dsDNAphage	68241	25	49.500	0.000
NC_048733.1||full	0.967	0.000	0.967	dsDNAphage	54369	1	19.100	2.100
NC_052941.1||full	0.993	0.000	0.993	dsDNAphage	17428	5	48.100	7.400
NC_049429.1||full	1.000	0.013	1.000	dsDNAphage	31832	17	64.100	15.400
NC_048077.1||full	1.000	0.067	1.000	dsDNAphage	255316	16	35.900	1.200
NC_048078.1||full	1.000	0.133	1.000	dsDNAphage	37966	12	93.900	0.000
NC_049442.1||full	1.000	0.013	1.000	dsDNAphage	70968	10	30.500	1.900
NC_051583.1||full	1.000	0.367	1.000	dsDNAphage	69289	16	83.100	0.000
NC_055769.1||full	1.000	0.240	1.000	dsDNAphage	66685	14	67.400	1.100
NC_048082.1||full	1.000	0.273	1.000	dsDNAphage	37097	12	95.700	0.000
NC_055770.1||full	1.000	0.140	1.000	dsDNAphage	68307	13	59.600	1.100
NC_055771.1||full	1.000	0.087	1.000	dsDNAphage	67870	13	56.700	1.100
NC_048083.1||full	0.993	0.067	0.993	dsDNAphage	55717	10	42.200	1.000
NC_054442.1||full	1.000	0.073	1.000	dsDNAphage	41572	11	71.700	1.700
NC_054439.1||full	0.987	0.060	0.987	dsDNAphage	42274	11	60.000	3.100
NC_051683.1||full	1.000	0.353	1.000	dsDNAphage	58103	16	91.000	0.000
NC_049966.1||full	1.000	0.080	1.000	dsDNAphage	25171	5	50.000	0.000
NC_051633.1||full	1.000	0.440	1.000	dsDNAphage	58458	16	92.900	0.000
NC_039475.1||full	0.700	0.387	0.700	dsDNAphage	7491	0	33.300	0.000
NC_039476.1||full	0.727	0.400	0.727	dsDNAphage	7488	0	33.300	0.000
NC_039477.1||full	0.647	0.420	0.647	dsDNAphage	7509	0	33.300	0.000
NC_048084.1||full	1.000	0.167	1.000	dsDNAphage	137904	24	52.600	1.200
NC_048085.1||full	0.987	0.027	0.987	dsDNAphage	139234	22	46.600	1.700
NC_048732.1||full	1.000	0.013	1.000	dsDNAphage	57030	17	71.200	2.500
NC_048086.1||full	1.000	0.213	1.000	dsDNAphage	103874	13	58.300	0.000
NC_048087.1||full	1.000	0.000	1.000	dsDNAphage	152658	28	56.600	2.000
NC_054944.1||full	1.000	0.220	1.000	dsDNAphage	169596	44	96.300	0.000
NC_048088.1||full	1.000	0.087	1.000	dsDNAphage	47664	15	71.100	0.000
NC_043471.1||full	0.813	0.653	0.813	dsDNAphage	6653	0	50.000	0.000
NC_043472.1||full	0.467	0.513	0.513	ssDNA	6942	0	50.000	0.000
NC_043474.1||full	0.707	0.120	0.707	dsDNAphage	23830	0	16.700	0.000
NC_043483.1||full	0.880	0.180	0.880	dsDNAphage	9428	0	20.000	0.000
NC_043484.1||full	0.700	0.207	0.700	dsDNAphage	13153	0	16.700	0.000
NC_055112.1||full	0.893	0.147	0.893	dsDNAphage	11457	0	25.000	0.000
NC_043485.1||full	0.513	0.000	0.513	dsDNAphage	9401	0	20.000	0.000
NC_043486.1||full	0.640	0.020	0.640	dsDNAphage	10247	0	40.000	0.000
NC_055114.1||full	0.833	0.547	0.833	dsDNAphage	8253	0	50.000	0.000
NC_052650.1||full	1.000	0.200	1.000	dsDNAphage	57958	8	40.700	1.100
NC_048089.1||full	1.000	0.147	1.000	dsDNAphage	114273	15	89.800	0.000
NC_055781.1||full	1.000	0.133	1.000	dsDNAphage	167803	48	94.700	0.400
NC_048090.1||full	1.000	0.047	1.000	dsDNAphage	39854	7	39.100	1.400
NC_048091.1||full	1.000	0.000	1.000	dsDNAphage	42668	5	32.300	3.100
NC_048092.1||full	1.000	0.033	1.000	dsDNAphage	43241	5	34.400	1.600
NC_048093.1||full	0.987	0.093	0.987	dsDNAphage	42124	7	52.900	1.500
NC_048094.1||full	1.000	0.073	1.000	dsDNAphage	40697	4	37.900	0.000
NC_048734.1||full	1.000	0.193	1.000	dsDNAphage	69442	13	49.000	0.000
NC_048095.1||full	0.993	0.000	0.993	dsDNAphage	42975	5	29.400	2.900
NC_051678.1||full	1.000	0.353	1.000	dsDNAphage	57817	17	88.800	0.000
NC_048096.1||full	1.000	0.047	1.000	dsDNAphage	44052	5	34.800	0.000
NC_048097.1||full	0.993	0.080	0.993	dsDNAphage	42753	6	50.000	1.500
NC_048098.1||full	1.000	0.073	1.000	dsDNAphage	38133	8	43.300	1.500
NC_048099.1||full	0.993	0.040	0.993	dsDNAphage	38144	8	39.700	2.900
NC_048100.1||full	0.993	0.020	0.993	dsDNAphage	38277	8	35.700	2.900
NC_055729.1||full	0.933	0.020	0.933	dsDNAphage	31475	14	52.400	21.400
NC_048736.1||full	1.000	0.120	1.000	dsDNAphage	159395	40	77.700	0.000
NC_048735.1||full	1.000	0.053	1.000	dsDNAphage	57975	8	32.900	2.400
NC_054464.1||full	1.000	0.027	1.000	dsDNAphage	40843	18	68.100	4.200
NC_049444.1||full	0.993	0.207	0.993	dsDNAphage	70133	4	76.500	0.000
NC_054717.1||full	1.000	0.187	1.000	dsDNAphage	155872	27	76.100	0.900
NC_054908.1||full	1.000	0.273	1.000	dsDNAphage	166029	45	95.200	0.000
NC_049510.1||full	0.980	0.087	0.980	dsDNAphage	75472	8	74.700	1.300
NC_048739.1||full	1.000	0.080	1.000	dsDNAphage	19307	5	35.700	0.000
NC_048101.1||full	0.993	0.000	0.993	dsDNAphage	42196	8	31.600	3.500
NC_048740.1||full	0.993	0.220	0.993	dsDNAphage	19113	5	37.000	0.000
NC_051626.1||full	1.000	0.433	1.000	dsDNAphage	60176	12	82.400	0.000
NC_051718.1||full	1.000	0.313	1.000	dsDNAphage	58983	16	87.600	0.000
NC_053239.1||full	1.000	0.080	1.000	dsDNAphage	57122	13	32.500	0.000
NC_055775.1||full	1.000	0.033	1.000	dsDNAphage	58948	13	38.600	2.400
NC_053238.1||full	0.993	0.053	0.993	dsDNAphage	57283	12	34.500	1.200
NC_055776.1||full	0.993	0.047	0.993	dsDNAphage	59307	13	39.500	0.000
NC_053234.1||full	1.000	0.067	1.000	dsDNAphage	57783	12	35.900	0.000
NC_055777.1||full	1.000	0.060	1.000	dsDNAphage	57381	13	40.000	0.000
NC_060134.1||full	0.993	0.087	0.993	dsDNAphage	76080	10	52.100	3.300
NC_055778.1||full	0.987	0.060	0.987	dsDNAphage	57668	13	41.200	0.000
NC_055780.1||full	1.000	0.293	1.000	dsDNAphage	167376	46	95.200	0.000
NC_054722.1||full	0.993	0.187	0.993	dsDNAphage	156552	27	74.600	0.900
NC_054651.1||full	0.993	0.267	0.993	dsDNAphage	46664	12	67.500	0.000
NC_055774.1||full	0.993	0.013	0.993	dsDNAphage	57692	13	40.200	2.400
NC_048737.1||full	0.973	0.053	0.973	dsDNAphage	40521	13	75.400	3.500
NC_055772.1||full	1.000	0.007	1.000	dsDNAphage	65673	11	47.100	2.300
NC_051657.1||full	1.000	0.453	1.000	dsDNAphage	59197	17	94.900	0.000
NC_048102.1||full	1.000	0.387	1.000	dsDNAphage	158484	30	98.900	0.000
NC_055773.1||full	0.987	0.027	0.987	dsDNAphage	58286	13	39.000	1.200
NC_055779.1||full	0.993	0.020	0.993	dsDNAphage	58093	13	39.300	1.200
NC_040310.1||full	0.920	0.647	0.920	dsDNAphage	6237	0	50.000	0.000
NC_040352.1||full	0.787	0.907	0.907	ssDNA	2210	2	75.000	0.000
NC_040312.1||full	0.500	0.667	0.667	ssDNA	2648	0	33.300	0.000
NC_040353.1||full	0.567	1.000	1.000	ssDNA	2155	1	50.000	0.000
NC_040354.1||full	0.587	1.000	1.000	ssDNA	2034	1	100.000	0.000
NC_040305.1||full	0.267	1.000	1.000	ssDNA	1479	1	50.000	0.000
NC_040308.1||full	0.433	0.940	0.940	ssDNA	3533	1	40.000	0.000
NC_040356.1||full	0.673	0.993	0.993	ssDNA	1722	0	100.000	0.000
NC_040306.1||full	0.327	0.933	0.933	ssDNA	2677	1	33.300	0.000
NC_040313.1||full	0.547	0.540	0.547	dsDNAphage	4012	0	33.300	0.000
NC_040314.1||full	0.713	0.327	0.713	dsDNAphage	7535	0	50.000	0.000
NC_040315.1||full	0.407	0.800	0.800	ssDNA	3160	1	25.000	0.000
NC_040316.1||full	0.380	0.793	0.793	ssDNA	3172	1	25.000	0.000
NC_054923.1||full	1.000	0.233	1.000	dsDNAphage	166837	46	95.500	0.000
NC_039897.1||full	0.727	0.400	0.727	dsDNAphage	7668	0	33.300	0.000
NC_048104.1||full	0.987	0.000	0.987	dsDNAphage	72358	11	51.200	7.300
NC_040317.1||full	0.480	1.000	1.000	ssDNA	1739	0	66.700	0.000
NC_040332.1||full	0.633	1.000	1.000	ssDNA	1673	1	100.000	0.000
NC_040333.1||full	0.747	0.947	0.947	ssDNA	2415	0	100.000	0.000
NC_040343.1||full	0.533	0.933	0.933	ssDNA	1835	2	66.700	0.000
NC_040364.1||full	0.413	1.000	1.000	ssDNA	1685	1	50.000	0.000
NC_040318.1||full	0.600	0.973	0.973	ssDNA	2215	1	100.000	0.000
NC_040319.1||full	0.720	1.000	1.000	ssDNA	1972	1	50.000	0.000
NC_040334.1||full	0.420	0.867	0.867	ssDNA	1499	1	50.000	0.000
NC_040344.1||full	0.280	1.000	1.000	ssDNA	2036	1	33.300	0.000
NC_040365.1||full	0.293	1.000	1.000	ssDNA	2124	1	33.300	0.000
NC_040320.1||full	0.280	0.947	0.947	ssDNA	1884	1	33.300	0.000
NC_040321.1||full	0.380	0.987	0.987	ssDNA	1761	1	50.000	0.000
NC_040335.1||full	0.287	0.860	0.860	ssDNA	2100	1	33.300	0.000
NC_040345.1||full	0.493	0.973	0.973	ssDNA	2318	1	25.000	0.000
NC_040322.1||full	0.527	1.000	1.000	ssDNA	2180	1	50.000	0.000
NC_040336.1||full	0.427	0.947	0.947	ssDNA	2350	1	66.700	0.000
NC_040366.1||full	0.673	0.967	0.967	ssDNA	2734	1	100.000	0.000
NC_040367.1||full	0.660	0.993	0.993	ssDNA	1878	1	33.300	0.000
NC_040323.1||full	0.780	1.000	1.000	ssDNA	1681	1	50.000	0.000
NC_040337.1||full	0.353	0.920	0.920	ssDNA	1714	1	50.000	0.000
NC_040368.1||full	0.420	0.980	0.980	ssDNA	1904	1	33.300	0.000
NC_040369.1||full	0.447	0.993	0.993	ssDNA	1808	1	50.000	0.000
NC_040324.1||full	0.507	0.953	0.953	ssDNA	1791	2	66.700	0.000
NC_040325.1||full	0.667	0.973	0.973	ssDNA	1364	1	100.000	0.000
NC_040338.1||full	0.893	0.993	0.993	ssDNA	2229	0	66.700	0.000
NC_040346.1||full	0.607	0.993	0.993	ssDNA	1875	0	66.700	0.000
NC_040326.1||full	0.340	1.000	1.000	ssDNA	1946	0	66.700	0.000
NC_040339.1||full	0.600	1.000	1.000	ssDNA	2124	0	50.000	0.000
NC_040370.1||full	0.447	0.833	0.833	ssDNA	2173	0	25.000	0.000
NC_040347.1||full	0.580	1.000	1.000	ssDNA	1837	0	66.700	0.000
NC_040340.1||full	0.360	0.993	0.993	ssDNA	2031	0	66.700	0.000
NC_040348.1||full	0.447	0.993	0.993	ssDNA	2001	0	66.700	0.000
NC_040371.1||full	0.533	0.940	0.940	ssDNA	1923	0	66.700	0.000
NC_040372.1||full	0.627	0.953	0.953	ssDNA	2308	0	50.000	0.000
NC_040327.1||full	0.367	0.940	0.940	ssDNA	2604	0	50.000	0.000
NC_040341.1||full	0.993	1.000	1.000	ssDNA	6356	1	57.100	0.000
NC_040349.1||full	1.000	0.987	1.000	dsDNAphage	4479	2	57.100	0.000
NC_040373.1||full	0.993	0.973	0.993	dsDNAphage	4714	5	83.300	0.000
NC_040374.1||full	1.000	0.880	1.000	dsDNAphage	4917	2	60.000	0.000
NC_040328.1||full	0.987	0.867	0.987	dsDNAphage	5358	4	62.500	0.000
NC_040342.1||full	0.980	0.933	0.980	dsDNAphage	5329	3	44.400	0.000
NC_040350.1||full	0.973	0.767	0.973	dsDNAphage	5288	5	62.500	0.000
NC_040375.1||full	1.000	0.947	1.000	dsDNAphage	6433	2	33.300	0.000
NC_040329.1||full	1.000	0.987	1.000	dsDNAphage	5304	5	66.700	0.000
NC_040376.1||full	0.533	0.913	0.913	ssDNA	2080	0	25.000	0.000
NC_040330.1||full	0.520	0.720	0.720	ssDNA	1960	0	25.000	0.000
NC_040351.1||full	0.673	0.867	0.867	ssDNA	2614	0	100.000	0.000
NC_040379.1||full	0.593	1.000	1.000	ssDNA	1906	0	66.700	0.000
NC_048683.1||full	1.000	0.067	1.000	dsDNAphage	59675	17	94.400	1.400
NC_054460.1||full	1.000	0.193	1.000	dsDNAphage	46074	14	59.100	1.500
NC_048105.1||full	1.000	0.320	1.000	dsDNAphage	38445	12	97.700	0.000
NC_048106.1||full	0.967	0.000	0.967	dsDNAphage	139067	11	44.600	2.900
NC_054974.1||full	1.000	0.127	1.000	dsDNAphage	42464	20	89.800	0.000
NC_049373.1||full	1.000	0.220	1.000	dsDNAphage	31298	14	85.700	0.000
NC_049434.1||full	1.000	0.193	1.000	dsDNAphage	31503	15	83.900	0.000
NC_048107.1||full	1.000	0.513	1.000	dsDNAphage	16987	7	90.000	0.000
NC_048108.1||full	1.000	0.227	1.000	dsDNAphage	38327	12	93.500	0.000
NC_048741.1||full	1.000	0.227	1.000	dsDNAphage	145071	17	77.900	0.000
NC_048110.1||full	1.000	0.147	1.000	dsDNAphage	111688	14	88.500	0.000
NC_048112.1||full	1.000	0.013	1.000	dsDNAphage	41960	10	50.800	4.900
NC_048113.1||full	1.000	0.007	1.000	dsDNAphage	41102	10	50.800	3.400
NC_048114.1||full	1.000	0.167	1.000	dsDNAphage	39468	11	89.800	0.000
NC_061433.1||full	1.000	0.260	1.000	dsDNAphage	37513	15	89.800	0.000
NC_054808.1||full	1.000	0.287	1.000	dsDNAphage	51486	15	90.900	1.100
NC_048115.1||full	0.987	0.080	0.987	dsDNAphage	45350	7	48.500	1.500
NC_052457.1||full	1.000	0.500	1.000	dsDNAphage	51134	23	91.900	0.000
NC_048116.1||full	1.000	0.047	1.000	dsDNAphage	43306	9	62.500	1.800
NC_048117.1||full	1.000	0.047	1.000	dsDNAphage	44010	9	68.400	1.800
NC_048118.1||full	0.993	0.013	0.993	dsDNAphage	43399	9	65.500	3.600
NC_048119.1||full	1.000	0.047	1.000	dsDNAphage	43822	10	58.300	1.700
NC_048120.1||full	1.000	0.040	1.000	dsDNAphage	43724	9	65.500	1.700
NC_051720.1||full	1.000	0.420	1.000	dsDNAphage	57696	17	92.900	0.000
NC_052425.1||full	1.000	0.587	1.000	dsDNAphage	51530	23	97.600	0.000
NC_052420.1||full	1.000	0.453	1.000	dsDNAphage	48306	22	92.600	0.000
NC_054418.1||full	0.993	0.027	0.993	dsDNAphage	43280	7	39.300	1.600
NC_055064.1||full	0.940	0.087	0.940	dsDNAphage	10326	1	9.500	4.800
NC_055065.1||full	0.953	0.067	0.953	dsDNAphage	10386	1	14.300	4.800
NC_049430.1||full	0.987	0.120	0.987	dsDNAphage	75666	5	58.900	0.000
NC_055063.1||full	0.940	0.020	0.940	dsDNAphage	10017	1	9.500	4.800
NC_055066.1||full	0.920	0.007	0.920	dsDNAphage	9754	1	10.500	5.300
NC_048121.1||full	1.000	0.127	1.000	dsDNAphage	72218	3	40.000	0.000
NC_048122.1||full	1.000	0.140	1.000	dsDNAphage	71518	3	39.500	0.000
NC_048124.1||full	1.000	0.147	1.000	dsDNAphage	71123	4	41.200	0.000
NC_055735.1||full	1.000	0.200	1.000	dsDNAphage	70104	5	37.600	0.000
NC_055736.1||full	1.000	0.147	1.000	dsDNAphage	71699	5	38.300	0.000
NC_055062.1||full	0.973	0.040	0.973	dsDNAphage	10478	1	18.200	4.500
NC_048125.1||full	1.000	0.127	1.000	dsDNAphage	71174	5	40.200	0.000
NC_048126.1||full	0.993	0.213	0.993	dsDNAphage	49836	15	72.600	0.000
NC_055116.1||full	0.627	0.187	0.627	dsDNAphage	19648	0	14.700	0.000
NC_048127.1||full	0.647	0.273	0.647	dsDNAphage	30179	0	33.300	0.000
NC_048128.1||full	0.740	0.253	0.740	dsDNAphage	33217	0	16.700	0.000
NC_040384.1||full	0.813	0.540	0.813	dsDNAphage	5771	0	50.000	0.000
NC_040385.1||full	0.727	0.507	0.727	dsDNAphage	5866	0	33.300	0.000
NC_040358.1||full	0.633	0.433	0.633	dsDNAphage	3667	0	25.000	0.000
NC_049343.1||full	0.960	0.013	0.960	dsDNAphage	32353	17	67.500	22.500
NC_049341.1||full	0.980	0.027	0.980	dsDNAphage	31192	22	59.200	22.400
NC_048129.1||full	1.000	0.153	1.000	dsDNAphage	39950	12	91.800	0.000
NC_048130.1||full	1.000	0.133	1.000	dsDNAphage	40151	11	90.600	0.000
NC_048131.1||full	1.000	0.127	1.000	dsDNAphage	40874	11	89.600	0.000
NC_049342.1||full	0.973	0.013	0.973	dsDNAphage	39179	20	58.500	13.200
NC_040359.1||full	0.400	0.947	0.947	ssDNA	3026	1	50.000	0.000
NC_049344.1||full	0.993	0.007	0.993	dsDNAphage	37582	21	57.400	16.700
NC_043487.1||full	0.507	0.007	0.507	dsDNAphage	14943	0	11.100	0.000
NC_048217.1||full	0.513	0.053	0.513	dsDNAphage	31032	0	11.100	0.000
NC_043488.1||full	0.647	0.160	0.647	dsDNAphage	18524	0	20.000	0.000
NC_043489.1||full	0.727	0.140	0.727	dsDNAphage	18635	0	16.700	0.000
NC_048216.1||full	0.673	0.013	0.673	dsDNAphage	28346	0	14.300	0.000
NC_006213.1||full	0.713	0.013	0.713	dsDNAphage	30216	0	12.500	0.000
NC_043500.1||full	0.353	0.587	0.587	ssDNA	11376	0	50.000	0.000
NC_043505.1||full	0.800	0.180	0.800	dsDNAphage	25984	0	20.000	0.000
NC_048132.1||full	1.000	0.353	1.000	dsDNAphage	50907	16	81.000	0.000
NC_048133.1||full	1.000	0.127	1.000	dsDNAphage	30614	7	87.100	0.000
NC_048137.1||full	1.000	0.293	1.000	dsDNAphage	51094	15	69.200	0.000
NC_048138.1||full	1.000	0.160	1.000	dsDNAphage	40342	11	93.800	0.000
NC_048139.1||full	1.000	0.013	1.000	dsDNAphage	82828	7	25.000	1.700
NC_054420.1||full	1.000	0.020	1.000	dsDNAphage	44044	7	37.100	1.600
NC_054814.1||full	0.993	0.540	0.993	dsDNAphage	51306	19	96.500	0.000
NC_054424.1||full	1.000	0.013	1.000	dsDNAphage	43339	7	39.300	1.600
NC_054430.1||full	0.993	0.020	0.993	dsDNAphage	43698	7	38.700	1.600
NC_054761.1||full	1.000	0.467	1.000	dsDNAphage	46147	19	92.100	0.000
NC_048140.1||full	1.000	0.000	1.000	dsDNAphage	36650	10	40.000	5.500
NC_048743.1||full	1.000	0.153	1.000	dsDNAphage	69655	10	63.600	1.000
NC_048141.1||full	0.993	0.027	0.993	dsDNAphage	53161	10	43.200	2.100
NC_048142.1||full	1.000	0.807	1.000	dsDNAphage	40484	7	54.000	0.000
NC_049445.1||full	1.000	0.353	1.000	dsDNAphage	168054	43	78.000	0.000
NC_054813.1||full	1.000	0.493	1.000	dsDNAphage	51795	16	95.400	0.000
NC_055783.1||full	0.993	0.253	0.993	dsDNAphage	154660	51	93.700	0.000
NC_048744.1||full	1.000	0.300	1.000	dsDNAphage	65869	26	97.800	0.000
NC_048144.1||full	1.000	0.113	1.000	dsDNAphage	38738	4	34.500	0.000
NC_052990.1||full	1.000	0.093	1.000	dsDNAphage	57910	17	95.800	1.400
NC_054979.1||full	1.000	0.067	1.000	dsDNAphage	42696	19	85.100	1.500
NC_040381.1||full	0.353	0.960	0.960	ssDNA	1990	1	33.300	0.000
NC_040386.1||full	0.640	1.000	1.000	ssDNA	1713	1	100.000	0.000
NC_040380.1||full	0.833	1.000	1.000	ssDNA	1730	1	66.700	0.000
NC_040382.1||full	0.547	0.993	0.993	ssDNA	3059	1	66.700	0.000
NC_040383.1||full	0.640	1.000	1.000	ssDNA	1280	1	50.000	0.000
NC_055122.1||full	0.567	0.993	0.993	ssDNA	1546	1	100.000	0.000
NC_055123.1||full	0.347	0.993	0.993	ssDNA	1810	1	66.700	0.000
NC_043511.1||full	0.467	0.993	0.993	ssDNA	1837	0	50.000	0.000
NC_040747.1||full	0.493	1.000	1.000	ssDNA	965	1	50.000	0.000
NC_040392.1||full	0.573	0.780	0.780	ssDNA	2743	0	50.000	0.000
NC_040399.1||full	0.520	0.480	0.520	dsDNAphage	7049	0	50.000	0.000
NC_040770.1||full	0.880	0.400	0.880	dsDNAphage	12238	0	50.000	0.000
NC_040773.1||full	0.707	0.587	0.707	dsDNAphage	4609	0	50.000	0.000
NC_040429.1||full	0.833	0.767	0.833	dsDNAphage	4376	0	50.000	0.000
NC_040467.1||full	0.640	0.640	0.640	dsDNAphage	4445	0	50.000	0.000
NC_040657.1||full	0.573	0.573	0.573	dsDNAphage	4927	0	50.000	0.000
NC_040658.1||full	0.780	0.667	0.780	dsDNAphage	4308	0	50.000	0.000
NC_040774.1||full	0.640	0.473	0.640	dsDNAphage	5281	0	33.300	0.000
NC_040430.1||full	0.847	0.767	0.847	dsDNAphage	4300	0	50.000	0.000
NC_040468.1||full	0.680	0.773	0.773	ssDNA	4390	0	50.000	0.000
NC_040659.1||full	0.760	0.573	0.760	dsDNAphage	4619	0	50.000	0.000
